payment_id,order_id,payment_method,payment_status
23047,23047,Cash,Success
23048,23048,Card,Success
23049,23049,Cash,Failed
23050,23050,Cash,Success
23051,23051,Cash,Success
23052,23052,Cash,Success
23053,23053,Cash,Success
23054,23054,Card,Success
23055,23055,Card,Success
23056,23056,Cash,Success
23057,23057,UPI,Success
23058,23058,Cash,Success
23059,23059,Card,Success
23060,23060,UPI,Success
23061,23061,Cash,Success
23062,23062,Card,Success
23063,23063,Cash,Success
23064,23064,Cash,Success
23065,23065,Card,Success
23066,23066,Card,Success
23067,23067,UPI,Success
23068,23068,Cash,Failed
23069,23069,Cash,Success
23070,23070,Cash,Success
23071,23071,UPI,Success
23072,23072,Card,Success
23073,23073,Card,Failed
23074,23074,UPI,Success
23075,23075,Cash,Success
23076,23076,UPI,Success
23077,23077,UPI,Failed
23078,23078,Cash,Success
23079,23079,UPI,Success
23080,23080,Card,Success
23081,23081,Cash,Success
23082,23082,Cash,Success
23083,23083,Card,Success
23084,23084,Cash,Success
23085,23085,Card,Success
23086,23086,Cash,Success
23087,23087,UPI,Success
23088,23088,Cash,Success
23089,23089,UPI,Failed
23090,23090,Card,Success
23091,23091,Card,Success
23092,23092,Cash,Success
23093,23093,Cash,Success
23094,23094,UPI,Success
23095,23095,Card,Success
23096,23096,UPI,Failed
23097,23097,Card,Success
23098,23098,Cash,Success
23099,23099,Cash,Success
23100,23100,Cash,Failed
23101,23101,UPI,Success
23102,23102,Cash,Success
23103,23103,UPI,Success
23104,23104,Cash,Success
23105,23105,Cash,Success
23106,23106,Cash,Success
23107,23107,Card,Success
23108,23108,Cash,Success
23109,23109,Cash,Success
23110,23110,Card,Success
23111,23111,UPI,Success
23112,23112,UPI,Success
23113,23113,Cash,Success
23114,23114,Cash,Failed
23115,23115,Cash,Success
23116,23116,Cash,Success
23117,23117,UPI,Success
23118,23118,Cash,Success
23119,23119,Card,Success
23120,23120,Cash,Success
23121,23121,Cash,Success
23122,23122,Card,Success
23123,23123,Card,Success
23124,23124,Cash,Success
23125,23125,UPI,Success
23126,23126,UPI,Success
23127,23127,Card,Failed
23128,23128,UPI,Success
23129,23129,Cash,Success
23130,23130,Card,Success
23131,23131,Card,Success
23132,23132,UPI,Success
23133,23133,UPI,Success
23134,23134,Card,Success
23135,23135,UPI,Success
23136,23136,UPI,Success
23137,23137,Cash,Success
23138,23138,Cash,Success
23139,23139,Card,Success
23140,23140,UPI,Success
23141,23141,Card,Success
23142,23142,Cash,Success
23143,23143,Card,Success
23144,23144,Cash,Success
23145,23145,Cash,Success
23146,23146,UPI,Success
23147,23147,UPI,Failed
23148,23148,UPI,Success
23149,23149,Card,Success
23150,23150,Cash,Success
23151,23151,Card,Success
23152,23152,UPI,Success
23153,23153,UPI,Success
23154,23154,Cash,Success
23155,23155,Card,Success
23156,23156,Cash,Success
23157,23157,UPI,Success
23158,23158,Card,Success
23159,23159,Cash,Success
23160,23160,Card,Success
23161,23161,Cash,Failed
23162,23162,UPI,Success
23163,23163,Card,Success
23164,23164,UPI,Success
23165,23165,UPI,Success
23166,23166,Card,Success
23167,23167,Cash,Success
23168,23168,Cash,Success
23169,23169,Cash,Success
23170,23170,Card,Success
23171,23171,Card,Success
23172,23172,Cash,Success
23173,23173,Card,Success
23174,23174,UPI,Success
23175,23175,Cash,Success
23176,23176,UPI,Failed
23177,23177,UPI,Success
23178,23178,Card,Success
23179,23179,Card,Success
23180,23180,Cash,Success
23181,23181,Card,Failed
23182,23182,Cash,Success
23183,23183,Cash,Success
23184,23184,UPI,Failed
23185,23185,UPI,Success
23186,23186,Cash,Success
23187,23187,Card,Success
23188,23188,Card,Success
23189,23189,Card,Success
23190,23190,Cash,Success
23191,23191,UPI,Success
23192,23192,UPI,Failed
23193,23193,Card,Success
23194,23194,UPI,Success
23195,23195,UPI,Success
23196,23196,UPI,Success
23197,23197,UPI,Success
23198,23198,Cash,Success
23199,23199,UPI,Success
23200,23200,Card,Success
23201,23201,Card,Success
23202,23202,Cash,Success
23203,23203,Card,Success
23204,23204,Card,Success
23205,23205,Cash,Success
23206,23206,UPI,Success
23207,23207,Card,Success
23208,23208,UPI,Success
23209,23209,UPI,Success
23210,23210,Cash,Success
23211,23211,Cash,Failed
23212,23212,Cash,Success
23213,23213,Card,Success
23214,23214,UPI,Success
23215,23215,UPI,Success
23216,23216,UPI,Success
23217,23217,Card,Success
23218,23218,Card,Success
23219,23219,UPI,Success
23220,23220,UPI,Success
23221,23221,Card,Success
23222,23222,UPI,Success
23223,23223,Card,Success
23224,23224,Card,Success
23225,23225,Card,Success
23226,23226,Card,Success
23227,23227,Card,Success
23228,23228,Card,Success
23229,23229,Card,Success
23230,23230,UPI,Success
23231,23231,Card,Failed
23232,23232,Cash,Success
23233,23233,Card,Success
23234,23234,UPI,Success
23235,23235,Card,Success
23236,23236,Cash,Failed
23237,23237,UPI,Success
23238,23238,UPI,Success
23239,23239,Cash,Success
23240,23240,Cash,Success
23241,23241,Card,Success
23242,23242,Card,Success
23243,23243,Card,Success
23244,23244,Cash,Success
23245,23245,Card,Success
23246,23246,UPI,Success
23247,23247,UPI,Success
23248,23248,Cash,Success
23249,23249,UPI,Success
23250,23250,Card,Success
23251,23251,UPI,Success
23252,23252,UPI,Success
23253,23253,Card,Success
23254,23254,UPI,Success
23255,23255,UPI,Success
23256,23256,UPI,Success
23257,23257,UPI,Success
23258,23258,UPI,Success
23259,23259,UPI,Success
23260,23260,Card,Success
23261,23261,UPI,Success
23262,23262,UPI,Success
23263,23263,UPI,Success
23264,23264,Card,Success
23265,23265,Cash,Success
23266,23266,Cash,Success
23267,23267,UPI,Success
23268,23268,Cash,Success
23269,23269,Card,Success
23270,23270,Cash,Success
23271,23271,Cash,Success
23272,23272,Card,Success
23273,23273,UPI,Success
23274,23274,Cash,Success
23275,23275,UPI,Success
23276,23276,Card,Success
23277,23277,Card,Success
23278,23278,UPI,Success
23279,23279,UPI,Failed
23280,23280,Cash,Success
23281,23281,Cash,Success
23282,23282,Card,Success
23283,23283,Cash,Success
23284,23284,UPI,Success
23285,23285,Card,Success
23286,23286,UPI,Failed
23287,23287,Card,Success
23288,23288,UPI,Success
23289,23289,Card,Success
23290,23290,UPI,Success
23291,23291,Cash,Success
23292,23292,UPI,Success
23293,23293,Cash,Success
23294,23294,UPI,Success
23295,23295,Cash,Success
23296,23296,UPI,Success
23297,23297,UPI,Success
23298,23298,UPI,Success
23299,23299,Card,Success
23300,23300,UPI,Success
23301,23301,UPI,Success
23302,23302,UPI,Failed
23303,23303,Card,Success
23304,23304,Card,Success
23305,23305,UPI,Success
23306,23306,Card,Success
23307,23307,Card,Success
23308,23308,UPI,Success
23309,23309,Card,Failed
23310,23310,Cash,Success
23311,23311,Card,Success
23312,23312,UPI,Success
23313,23313,UPI,Success
23314,23314,UPI,Success
23315,23315,UPI,Failed
23316,23316,UPI,Success
23317,23317,Card,Success
23318,23318,Card,Success
23319,23319,Card,Success
23320,23320,Card,Success
23321,23321,UPI,Success
23322,23322,Cash,Success
23323,23323,Card,Success
23324,23324,UPI,Success
23325,23325,Cash,Success
23326,23326,Cash,Success
23327,23327,UPI,Success
23328,23328,Cash,Success
23329,23329,Cash,Success
23330,23330,Card,Success
23331,23331,Cash,Success
23332,23332,Cash,Success
23333,23333,Card,Success
23334,23334,Card,Success
23335,23335,UPI,Success
23336,23336,UPI,Success
23337,23337,Card,Success
23338,23338,Card,Success
23339,23339,Card,Success
23340,23340,UPI,Success
23341,23341,Card,Success
23342,23342,Card,Success
23343,23343,UPI,Success
23344,23344,Cash,Success
23345,23345,UPI,Success
23346,23346,UPI,Success
23347,23347,Card,Failed
23348,23348,Card,Success
23349,23349,Card,Success
23350,23350,UPI,Success
23351,23351,UPI,Success
23352,23352,Card,Success
23353,23353,Cash,Success
23354,23354,UPI,Success
23355,23355,Card,Success
23356,23356,UPI,Failed
23357,23357,Card,Success
23358,23358,Card,Success
23359,23359,Cash,Success
23360,23360,UPI,Success
23361,23361,Cash,Success
23362,23362,UPI,Success
23363,23363,Card,Success
23364,23364,UPI,Success
23365,23365,UPI,Success
23366,23366,Card,Success
23367,23367,UPI,Success
23368,23368,Cash,Success
23369,23369,Cash,Success
23370,23370,Cash,Success
23371,23371,Cash,Success
23372,23372,Card,Success
23373,23373,UPI,Success
23374,23374,Card,Success
23375,23375,UPI,Success
23376,23376,Cash,Success
23377,23377,Card,Failed
23378,23378,Card,Failed
23379,23379,UPI,Success
23380,23380,Card,Success
23381,23381,UPI,Success
23382,23382,Card,Success
23383,23383,UPI,Success
23384,23384,Cash,Success
23385,23385,Card,Success
23386,23386,UPI,Success
23387,23387,Card,Success
23388,23388,UPI,Success
23389,23389,Card,Success
23390,23390,Cash,Success
23391,23391,Card,Success
23392,23392,Cash,Failed
23393,23393,UPI,Success
23394,23394,Card,Failed
23395,23395,Cash,Success
23396,23396,Card,Success
23397,23397,Card,Success
23398,23398,Card,Success
23399,23399,Card,Success
23400,23400,Card,Success
23401,23401,Cash,Success
23402,23402,UPI,Success
23403,23403,Card,Success
23404,23404,Cash,Success
23405,23405,UPI,Success
23406,23406,UPI,Success
23407,23407,Card,Failed
23408,23408,UPI,Success
23409,23409,UPI,Success
23410,23410,UPI,Success
23411,23411,UPI,Success
23412,23412,Card,Success
23413,23413,Card,Success
23414,23414,Card,Success
23415,23415,Card,Success
23416,23416,Cash,Success
23417,23417,UPI,Success
23418,23418,UPI,Success
23419,23419,Cash,Success
23420,23420,Card,Success
23421,23421,Card,Success
23422,23422,UPI,Success
23423,23423,UPI,Success
23424,23424,Cash,Success
23425,23425,UPI,Success
23426,23426,Card,Success
23427,23427,Card,Success
23428,23428,Cash,Success
23429,23429,Cash,Success
23430,23430,Card,Success
23431,23431,UPI,Success
23432,23432,Cash,Failed
23433,23433,UPI,Success
23434,23434,Card,Success
23435,23435,Cash,Success
23436,23436,UPI,Failed
23437,23437,UPI,Success
23438,23438,Card,Success
23439,23439,Cash,Success
23440,23440,Card,Success
23441,23441,Card,Success
23442,23442,Cash,Success
23443,23443,UPI,Success
23444,23444,Cash,Success
23445,23445,Card,Success
23446,23446,UPI,Success
23447,23447,Cash,Success
23448,23448,Cash,Success
23449,23449,UPI,Success
23450,23450,UPI,Success
23451,23451,Card,Success
23452,23452,Card,Success
23453,23453,Card,Failed
23454,23454,Cash,Success
23455,23455,Cash,Success
23456,23456,Card,Success
23457,23457,Cash,Success
23458,23458,Card,Success
23459,23459,Card,Success
23460,23460,Card,Success
23461,23461,Cash,Success
23462,23462,Cash,Success
23463,23463,Cash,Success
23464,23464,Card,Success
23465,23465,UPI,Failed
23466,23466,UPI,Failed
23467,23467,Card,Success
23468,23468,Cash,Success
23469,23469,UPI,Success
23470,23470,Card,Success
23471,23471,UPI,Success
23472,23472,Card,Success
23473,23473,UPI,Success
23474,23474,Card,Success
23475,23475,Card,Success
23476,23476,Cash,Failed
23477,23477,UPI,Success
23478,23478,UPI,Success
23479,23479,UPI,Success
23480,23480,UPI,Success
23481,23481,Card,Success
23482,23482,UPI,Success
23483,23483,Card,Success
23484,23484,UPI,Success
23485,23485,Cash,Success
23486,23486,Card,Success
23487,23487,Cash,Success
23488,23488,UPI,Success
23489,23489,Card,Success
23490,23490,UPI,Success
23491,23491,Card,Success
23492,23492,Card,Success
23493,23493,Cash,Success
23494,23494,Cash,Success
23495,23495,Card,Success
23496,23496,UPI,Success
23497,23497,Cash,Success
23498,23498,UPI,Success
23499,23499,Card,Success
23500,23500,UPI,Success
23501,23501,Cash,Success
23502,23502,UPI,Success
23503,23503,Card,Success
23504,23504,Cash,Success
23505,23505,Card,Success
23506,23506,Card,Success
23507,23507,Card,Success
23508,23508,UPI,Failed
23509,23509,Cash,Success
23510,23510,Cash,Failed
23511,23511,Cash,Failed
23512,23512,Card,Success
23513,23513,UPI,Success
23514,23514,Cash,Success
23515,23515,Card,Success
23516,23516,Cash,Success
23517,23517,Card,Failed
23518,23518,UPI,Success
23519,23519,UPI,Success
23520,23520,Card,Success
23521,23521,Card,Success
23522,23522,UPI,Success
23523,23523,UPI,Success
23524,23524,Card,Success
23525,23525,UPI,Success
23526,23526,Cash,Success
23527,23527,Card,Success
23528,23528,UPI,Success
23529,23529,Cash,Success
23530,23530,Cash,Success
23531,23531,UPI,Success
23532,23532,UPI,Success
23533,23533,UPI,Success
23534,23534,Cash,Success
23535,23535,Card,Success
23536,23536,UPI,Success
23537,23537,Card,Failed
23538,23538,Card,Success
23539,23539,Cash,Failed
23540,23540,UPI,Success
23541,23541,Cash,Success
23542,23542,UPI,Success
23543,23543,Card,Success
23544,23544,UPI,Failed
23545,23545,Card,Success
23546,23546,UPI,Success
23547,23547,Card,Success
23548,23548,Cash,Success
23549,23549,UPI,Success
23550,23550,Cash,Success
23551,23551,Card,Success
23552,23552,Card,Success
23553,23553,Cash,Success
23554,23554,Cash,Success
23555,23555,Cash,Success
23556,23556,Cash,Success
23557,23557,Card,Success
23558,23558,UPI,Success
23559,23559,Cash,Success
23560,23560,UPI,Success
23561,23561,UPI,Success
23562,23562,UPI,Failed
23563,23563,Cash,Success
23564,23564,Cash,Success
23565,23565,Cash,Success
23566,23566,Cash,Success
23567,23567,Cash,Success
23568,23568,Card,Success
23569,23569,Card,Success
23570,23570,UPI,Success
23571,23571,Cash,Success
23572,23572,Card,Success
23573,23573,UPI,Success
23574,23574,UPI,Success
23575,23575,UPI,Success
23576,23576,Cash,Success
23577,23577,Card,Success
23578,23578,Cash,Success
23579,23579,Cash,Success
23580,23580,Card,Success
23581,23581,Card,Success
23582,23582,UPI,Success
23583,23583,Cash,Success
23584,23584,Cash,Success
23585,23585,Card,Success
23586,23586,Card,Success
23587,23587,Cash,Success
23588,23588,Cash,Failed
23589,23589,Cash,Success
23590,23590,Card,Success
23591,23591,UPI,Success
23592,23592,UPI,Success
23593,23593,UPI,Failed
23594,23594,Cash,Success
23595,23595,UPI,Success
23596,23596,UPI,Success
23597,23597,UPI,Success
23598,23598,UPI,Success
23599,23599,Cash,Success
23600,23600,Cash,Success
23601,23601,Card,Success
23602,23602,Cash,Success
23603,23603,Cash,Success
23604,23604,Cash,Success
23605,23605,Cash,Success
23606,23606,UPI,Success
23607,23607,Cash,Success
23608,23608,UPI,Success
23609,23609,Cash,Success
23610,23610,UPI,Success
23611,23611,UPI,Success
23612,23612,UPI,Success
23613,23613,UPI,Success
23614,23614,Card,Success
23615,23615,Card,Success
23616,23616,UPI,Success
23617,23617,Card,Success
23618,23618,Card,Success
23619,23619,Card,Success
23620,23620,UPI,Success
23621,23621,UPI,Success
23622,23622,Cash,Success
23623,23623,Card,Success
23624,23624,Cash,Success
23625,23625,Card,Success
23626,23626,UPI,Success
23627,23627,UPI,Success
23628,23628,Cash,Success
23629,23629,Card,Success
23630,23630,Cash,Success
23631,23631,Card,Success
23632,23632,Card,Success
23633,23633,Card,Success
23634,23634,UPI,Success
23635,23635,UPI,Success
23636,23636,Card,Success
23637,23637,Card,Success
23638,23638,Cash,Success
23639,23639,Cash,Failed
23640,23640,UPI,Success
23641,23641,UPI,Success
23642,23642,Cash,Success
23643,23643,Card,Success
23644,23644,Cash,Success
23645,23645,Card,Success
23646,23646,Cash,Success
23647,23647,Card,Success
23648,23648,Card,Success
23649,23649,UPI,Success
23650,23650,Cash,Success
23651,23651,UPI,Success
23652,23652,Card,Success
23653,23653,Card,Failed
23654,23654,Cash,Success
23655,23655,Card,Success
23656,23656,Card,Success
23657,23657,UPI,Success
23658,23658,Cash,Success
23659,23659,Cash,Success
23660,23660,Card,Success
23661,23661,UPI,Success
23662,23662,Card,Success
23663,23663,Cash,Success
23664,23664,UPI,Success
23665,23665,Card,Success
23666,23666,Cash,Success
23667,23667,UPI,Success
23668,23668,UPI,Success
23669,23669,UPI,Success
23670,23670,Cash,Failed
23671,23671,Card,Success
23672,23672,Cash,Success
23673,23673,UPI,Success
23674,23674,UPI,Success
23675,23675,Cash,Success
23676,23676,Cash,Success
23677,23677,Card,Success
23678,23678,UPI,Success
23679,23679,Cash,Success
23680,23680,UPI,Success
23681,23681,UPI,Success
23682,23682,Cash,Success
23683,23683,UPI,Success
23684,23684,UPI,Success
23685,23685,UPI,Success
23686,23686,Cash,Success
23687,23687,UPI,Success
23688,23688,UPI,Success
23689,23689,Cash,Success
23690,23690,Card,Success
23691,23691,UPI,Success
23692,23692,UPI,Success
23693,23693,Cash,Success
23694,23694,UPI,Success
23695,23695,Card,Success
23696,23696,UPI,Success
23697,23697,Cash,Success
23698,23698,UPI,Success
23699,23699,UPI,Success
23700,23700,Cash,Success
23701,23701,Card,Success
23702,23702,Card,Success
23703,23703,Card,Success
23704,23704,UPI,Success
23705,23705,UPI,Success
23706,23706,Cash,Failed
23707,23707,Cash,Success
23708,23708,Cash,Success
23709,23709,Cash,Success
23710,23710,Cash,Success
23711,23711,Cash,Success
23712,23712,Cash,Success
23713,23713,Cash,Success
23714,23714,Cash,Success
23715,23715,UPI,Success
23716,23716,Card,Success
23717,23717,UPI,Success
23718,23718,Cash,Success
23719,23719,Card,Success
23720,23720,Card,Success
23721,23721,Cash,Success
23722,23722,Card,Success
23723,23723,Cash,Success
23724,23724,Cash,Success
23725,23725,UPI,Success
23726,23726,UPI,Success
23727,23727,Cash,Success
23728,23728,Cash,Success
23729,23729,UPI,Failed
23730,23730,Card,Success
23731,23731,UPI,Success
23732,23732,Card,Failed
23733,23733,Card,Failed
23734,23734,UPI,Success
23735,23735,UPI,Success
23736,23736,UPI,Success
23737,23737,Cash,Success
23738,23738,Cash,Success
23739,23739,Card,Success
23740,23740,UPI,Success
23741,23741,UPI,Success
23742,23742,UPI,Success
23743,23743,UPI,Success
23744,23744,Cash,Success
23745,23745,Cash,Success
23746,23746,UPI,Success
23747,23747,Card,Success
23748,23748,UPI,Success
23749,23749,Card,Success
23750,23750,Cash,Success
23751,23751,Card,Success
23752,23752,UPI,Success
23753,23753,UPI,Success
23754,23754,Cash,Success
23755,23755,Card,Success
23756,23756,UPI,Success
23757,23757,UPI,Success
23758,23758,UPI,Success
23759,23759,Cash,Success
23760,23760,Cash,Success
23761,23761,Card,Success
23762,23762,Cash,Success
23763,23763,Cash,Success
23764,23764,UPI,Failed
23765,23765,UPI,Success
23766,23766,Cash,Success
23767,23767,UPI,Success
23768,23768,Cash,Success
23769,23769,UPI,Success
23770,23770,Card,Failed
23771,23771,UPI,Success
23772,23772,Card,Failed
23773,23773,Card,Success
23774,23774,Card,Success
23775,23775,Cash,Success
23776,23776,Cash,Success
23777,23777,UPI,Success
23778,23778,UPI,Success
23779,23779,Cash,Success
23780,23780,UPI,Success
23781,23781,UPI,Success
23782,23782,Cash,Success
23783,23783,Card,Success
23784,23784,Cash,Success
23785,23785,Cash,Success
23786,23786,UPI,Success
23787,23787,UPI,Success
23788,23788,Cash,Success
23789,23789,UPI,Success
23790,23790,Card,Success
23791,23791,Card,Success
23792,23792,Card,Success
23793,23793,Card,Success
23794,23794,Cash,Success
23795,23795,UPI,Success
23796,23796,Cash,Success
23797,23797,UPI,Failed
23798,23798,UPI,Success
23799,23799,Cash,Success
23800,23800,Cash,Success
23801,23801,Card,Failed
23802,23802,Card,Success
23803,23803,Cash,Success
23804,23804,Cash,Success
23805,23805,Cash,Failed
23806,23806,Card,Success
23807,23807,Cash,Success
23808,23808,Cash,Success
23809,23809,Card,Success
23810,23810,Card,Success
23811,23811,Card,Success
23812,23812,UPI,Success
23813,23813,UPI,Success
23814,23814,Card,Success
23815,23815,Cash,Success
23816,23816,Cash,Success
23817,23817,UPI,Failed
23818,23818,UPI,Failed
23819,23819,UPI,Success
23820,23820,Cash,Success
23821,23821,Cash,Success
23822,23822,UPI,Success
23823,23823,UPI,Success
23824,23824,Cash,Success
23825,23825,Cash,Success
23826,23826,Cash,Success
23827,23827,UPI,Success
23828,23828,UPI,Success
23829,23829,Card,Success
23830,23830,UPI,Success
23831,23831,Cash,Success
23832,23832,Cash,Success
23833,23833,UPI,Success
23834,23834,UPI,Success
23835,23835,Cash,Success
23836,23836,Cash,Success
23837,23837,Cash,Success
23838,23838,UPI,Success
23839,23839,Cash,Success
23840,23840,Card,Success
23841,23841,Card,Success
23842,23842,UPI,Success
23843,23843,Card,Success
23844,23844,UPI,Success
23845,23845,UPI,Success
23846,23846,Card,Success
23847,23847,Card,Success
23848,23848,Card,Success
23849,23849,Cash,Success
23850,23850,Cash,Success
23851,23851,UPI,Success
23852,23852,Cash,Success
23853,23853,Card,Success
23854,23854,UPI,Success
23855,23855,Card,Failed
23856,23856,Cash,Success
23857,23857,Card,Success
23858,23858,UPI,Success
23859,23859,Cash,Success
23860,23860,Cash,Success
23861,23861,Card,Success
23862,23862,Cash,Success
23863,23863,Cash,Success
23864,23864,UPI,Success
23865,23865,Card,Failed
23866,23866,Cash,Success
23867,23867,Cash,Success
23868,23868,Card,Success
23869,23869,Cash,Success
23870,23870,Card,Success
23871,23871,UPI,Success
23872,23872,UPI,Failed
23873,23873,Card,Failed
23874,23874,Cash,Failed
23875,23875,UPI,Failed
23876,23876,Card,Success
23877,23877,Card,Success
23878,23878,Cash,Failed
23879,23879,UPI,Success
23880,23880,UPI,Failed
23881,23881,Cash,Success
23882,23882,UPI,Success
23883,23883,Card,Success
23884,23884,UPI,Success
23885,23885,UPI,Success
23886,23886,Card,Success
23887,23887,Cash,Success
23888,23888,Card,Success
23889,23889,Cash,Success
23890,23890,Card,Success
23891,23891,Card,Success
23892,23892,Cash,Failed
23893,23893,Cash,Failed
23894,23894,Cash,Failed
23895,23895,Cash,Success
23896,23896,Cash,Success
23897,23897,Cash,Success
23898,23898,UPI,Success
23899,23899,Card,Success
23900,23900,UPI,Success
23901,23901,UPI,Failed
23902,23902,Card,Success
23903,23903,UPI,Success
23904,23904,Card,Success
23905,23905,Cash,Success
23906,23906,Cash,Success
23907,23907,UPI,Failed
23908,23908,UPI,Failed
23909,23909,Card,Success
23910,23910,Card,Success
23911,23911,Cash,Success
23912,23912,Cash,Success
23913,23913,UPI,Success
23914,23914,Cash,Success
23915,23915,Cash,Success
23916,23916,Card,Success
23917,23917,Card,Success
23918,23918,Cash,Success
23919,23919,UPI,Success
23920,23920,UPI,Success
23921,23921,Card,Failed
23922,23922,Cash,Success
23923,23923,Cash,Success
23924,23924,UPI,Success
23925,23925,Card,Success
23926,23926,UPI,Success
23927,23927,Card,Success
23928,23928,Card,Success
23929,23929,Card,Success
23930,23930,Card,Success
23931,23931,Card,Success
23932,23932,Cash,Success
23933,23933,Card,Success
23934,23934,UPI,Failed
23935,23935,Card,Success
23936,23936,UPI,Success
23937,23937,Card,Success
23938,23938,Cash,Success
23939,23939,UPI,Failed
23940,23940,Cash,Success
23941,23941,Cash,Success
23942,23942,Cash,Success
23943,23943,Card,Success
23944,23944,UPI,Success
23945,23945,Card,Success
23946,23946,Card,Success
23947,23947,Cash,Success
23948,23948,Card,Success
23949,23949,Card,Failed
23950,23950,Cash,Success
23951,23951,UPI,Failed
23952,23952,Cash,Success
23953,23953,Cash,Success
23954,23954,Card,Success
23955,23955,UPI,Success
23956,23956,Card,Success
23957,23957,Cash,Success
23958,23958,Card,Success
23959,23959,Card,Success
23960,23960,Card,Success
23961,23961,Cash,Success
23962,23962,Card,Success
23963,23963,Cash,Success
23964,23964,Cash,Success
23965,23965,Cash,Success
23966,23966,UPI,Success
23967,23967,UPI,Success
23968,23968,Card,Success
23969,23969,UPI,Success
23970,23970,UPI,Success
23971,23971,UPI,Success
23972,23972,Cash,Success
23973,23973,UPI,Success
23974,23974,UPI,Success
23975,23975,Card,Success
23976,23976,Cash,Success
23977,23977,UPI,Success
23978,23978,Card,Success
23979,23979,Card,Success
23980,23980,Cash,Failed
23981,23981,Cash,Success
23982,23982,Card,Failed
23983,23983,Card,Success
23984,23984,Card,Success
23985,23985,UPI,Success
23986,23986,UPI,Success
23987,23987,Cash,Success
23988,23988,Card,Failed
23989,23989,UPI,Success
23990,23990,Cash,Failed
23991,23991,UPI,Success
23992,23992,Cash,Failed
23993,23993,Card,Success
23994,23994,UPI,Success
23995,23995,Card,Success
23996,23996,Cash,Success
23997,23997,Cash,Success
23998,23998,UPI,Success
23999,23999,Cash,Success
24000,24000,Card,Failed
24001,24001,Card,Success
24002,24002,Card,Success
24003,24003,UPI,Success
24004,24004,Cash,Success
24005,24005,UPI,Success
24006,24006,UPI,Success
24007,24007,Card,Success
24008,24008,Card,Success
24009,24009,Cash,Success
24010,24010,Card,Success
24011,24011,Cash,Success
24012,24012,Cash,Success
24013,24013,Card,Success
24014,24014,UPI,Success
24015,24015,Cash,Success
24016,24016,UPI,Success
24017,24017,Cash,Success
24018,24018,Card,Success
24019,24019,Card,Success
24020,24020,Card,Success
24021,24021,Card,Success
24022,24022,Cash,Success
24023,24023,Card,Success
24024,24024,Card,Success
24025,24025,Cash,Success
24026,24026,Card,Success
24027,24027,Cash,Success
24028,24028,UPI,Success
24029,24029,Cash,Success
24030,24030,UPI,Success
24031,24031,UPI,Success
24032,24032,UPI,Success
24033,24033,Card,Success
24034,24034,Cash,Success
24035,24035,UPI,Success
24036,24036,Cash,Success
24037,24037,Cash,Failed
24038,24038,Card,Success
24039,24039,Cash,Success
24040,24040,UPI,Success
24041,24041,Card,Success
24042,24042,UPI,Success
24043,24043,UPI,Success
24044,24044,Cash,Success
24045,24045,UPI,Success
24046,24046,Cash,Success
24047,24047,Card,Success
24048,24048,Cash,Failed
24049,24049,Cash,Success
24050,24050,Card,Success
24051,24051,UPI,Success
24052,24052,Cash,Success
24053,24053,Cash,Failed
24054,24054,UPI,Success
24055,24055,Cash,Failed
24056,24056,UPI,Success
24057,24057,Card,Success
24058,24058,UPI,Success
24059,24059,Cash,Success
24060,24060,Card,Success
24061,24061,Cash,Success
24062,24062,Cash,Success
24063,24063,Card,Success
24064,24064,UPI,Success
24065,24065,Cash,Success
24066,24066,Card,Success
24067,24067,UPI,Success
24068,24068,Card,Failed
24069,24069,Card,Success
24070,24070,UPI,Success
24071,24071,Cash,Success
24072,24072,Card,Failed
24073,24073,Card,Success
24074,24074,Card,Success
24075,24075,Cash,Success
24076,24076,UPI,Success
24077,24077,Cash,Success
24078,24078,Cash,Success
24079,24079,Cash,Success
24080,24080,Cash,Success
24081,24081,Card,Success
24082,24082,Cash,Success
24083,24083,Cash,Success
24084,24084,Cash,Success
24085,24085,Cash,Success
24086,24086,Cash,Success
24087,24087,Cash,Success
24088,24088,Cash,Success
24089,24089,Cash,Failed
24090,24090,UPI,Success
24091,24091,UPI,Success
24092,24092,Cash,Success
24093,24093,Card,Failed
24094,24094,Cash,Success
24095,24095,Card,Success
24096,24096,Cash,Success
24097,24097,Cash,Success
24098,24098,Cash,Success
24099,24099,UPI,Success
24100,24100,Card,Success
24101,24101,Cash,Success
24102,24102,Card,Success
24103,24103,Cash,Success
24104,24104,Card,Success
24105,24105,UPI,Success
24106,24106,UPI,Success
24107,24107,UPI,Success
24108,24108,Cash,Success
24109,24109,UPI,Success
24110,24110,Card,Success
24111,24111,UPI,Success
24112,24112,Card,Failed
24113,24113,UPI,Success
24114,24114,UPI,Success
24115,24115,UPI,Success
24116,24116,Cash,Success
24117,24117,Cash,Success
24118,24118,Cash,Success
24119,24119,Cash,Success
24120,24120,Card,Failed
24121,24121,Cash,Success
24122,24122,Card,Success
24123,24123,Card,Success
24124,24124,Cash,Success
24125,24125,UPI,Success
24126,24126,Card,Success
24127,24127,Cash,Success
24128,24128,Card,Success
24129,24129,Card,Success
24130,24130,UPI,Success
24131,24131,Card,Success
24132,24132,Cash,Success
24133,24133,UPI,Success
24134,24134,UPI,Success
24135,24135,Card,Success
24136,24136,Cash,Success
24137,24137,Card,Success
24138,24138,Cash,Success
24139,24139,Card,Failed
24140,24140,UPI,Success
24141,24141,Cash,Success
