item_id,order_id,item_name,quantity,price
50423,25228,Burger,3,129
50424,25229,Dal Makhani,3,166
50425,25229,Butter Naan,2,247
50426,25229,Dal Makhani,2,472
50427,25230,Pizza,1,351
50428,25230,Pizza,1,392
50429,25231,Tandoori Chicken,2,438
50430,25232,Butter Naan,1,462
50431,25233,Hakka Noodles,1,403
50432,25234,Pizza,3,410
50433,25234,Butter Naan,2,418
50434,25235,Veg Biryani,3,212
50435,25235,Burger,2,200
50436,25236,Veg Biryani,2,223
50437,25237,Paneer Butter Masala,3,129
50438,25237,Dal Makhani,1,365
50439,25238,Chicken Biryani,2,124
50440,25238,Butter Naan,2,428
50441,25239,Paneer Butter Masala,2,217
50442,25239,Hakka Noodles,1,494
50443,25239,Idli Sambar,1,490
50444,25240,Tandoori Chicken,1,404
50445,25241,Chicken Biryani,2,170
50446,25241,Masala Dosa,1,292
50447,25242,Chicken Biryani,2,424
50448,25242,Chicken Biryani,1,124
50449,25243,Idli Sambar,3,210
50450,25244,Fried Rice,3,456
50451,25244,Burger,1,389
50452,25245,Tandoori Chicken,1,155
50453,25245,Hakka Noodles,3,378
50454,25245,Masala Dosa,2,128
50455,25246,Hakka Noodles,1,429
50456,25246,Butter Naan,3,326
50457,25247,Veg Biryani,1,257
50458,25247,Idli Sambar,2,222
50459,25248,Masala Dosa,1,341
50460,25248,Veg Biryani,2,467
50461,25249,Masala Dosa,2,305
50462,25250,Idli Sambar,3,395
50463,25250,Tandoori Chicken,3,450
50464,25251,Veg Biryani,1,479
50465,25252,Veg Biryani,2,402
50466,25253,Burger,1,214
50467,25253,Chicken Biryani,1,288
50468,25254,Chicken Biryani,1,373
50469,25254,Butter Naan,2,343
50470,25255,Pizza,3,321
50471,25256,Hakka Noodles,2,184
50472,25256,Veg Biryani,2,437
50473,25256,Burger,3,138
50474,25257,Veg Biryani,3,482
50475,25257,Tandoori Chicken,2,367
50476,25257,Dal Makhani,3,433
50477,25258,Veg Biryani,3,121
50478,25258,Burger,3,369
50479,25258,Dal Makhani,3,406
50480,25259,Butter Naan,2,378
50481,25259,Idli Sambar,3,485
50482,25259,Fried Rice,3,406
50483,25260,Dal Makhani,1,131
50484,25260,Masala Dosa,3,183
50485,25261,Tandoori Chicken,2,388
50486,25261,Paneer Butter Masala,2,461
50487,25262,Hakka Noodles,2,266
50488,25262,Veg Biryani,1,405
50489,25262,Pizza,3,415
50490,25263,Hakka Noodles,2,339
50491,25263,Masala Dosa,2,396
50492,25264,Idli Sambar,3,288
50493,25265,Butter Naan,1,290
50494,25265,Hakka Noodles,1,386
50495,25265,Burger,3,198
50496,25266,Butter Naan,2,470
50497,25266,Hakka Noodles,2,123
50498,25266,Hakka Noodles,2,421
50499,25267,Masala Dosa,1,240
50500,25267,Tandoori Chicken,2,127
50501,25268,Veg Biryani,3,426
50502,25269,Chicken Biryani,1,294
50503,25270,Hakka Noodles,2,476
50504,25271,Veg Biryani,2,403
50505,25271,Fried Rice,2,344
50506,25271,Pizza,3,429
50507,25272,Paneer Butter Masala,2,352
50508,25273,Fried Rice,1,464
50509,25273,Fried Rice,3,339
50510,25274,Tandoori Chicken,2,325
50511,25274,Fried Rice,3,404
50512,25274,Veg Biryani,1,148
50513,25275,Masala Dosa,1,222
50514,25276,Tandoori Chicken,1,132
50515,25276,Fried Rice,3,417
50516,25276,Burger,2,276
50517,25277,Butter Naan,3,490
50518,25277,Hakka Noodles,3,422
50519,25277,Tandoori Chicken,3,204
50520,25278,Veg Biryani,2,311
50521,25278,Burger,2,376
50522,25279,Fried Rice,3,289
50523,25279,Idli Sambar,3,391
50524,25279,Veg Biryani,2,236
50525,25280,Idli Sambar,2,249
50526,25280,Chicken Biryani,2,433
50527,25281,Dal Makhani,2,172
50528,25281,Idli Sambar,2,240
50529,25281,Veg Biryani,3,361
50530,25282,Chicken Biryani,1,407
50531,25283,Fried Rice,3,295
50532,25283,Paneer Butter Masala,2,166
50533,25284,Tandoori Chicken,1,452
50534,25284,Fried Rice,2,466
50535,25284,Masala Dosa,1,198
50536,25285,Idli Sambar,3,257
50537,25286,Pizza,1,402
50538,25287,Pizza,1,215
50539,25288,Fried Rice,2,309
50540,25288,Chicken Biryani,3,417
50541,25288,Dal Makhani,1,372
50542,25289,Dal Makhani,1,275
50543,25289,Masala Dosa,3,191
50544,25289,Pizza,1,216
50545,25290,Chicken Biryani,3,292
50546,25291,Dal Makhani,2,436
50547,25291,Fried Rice,3,446
50548,25292,Paneer Butter Masala,1,400
50549,25292,Butter Naan,1,483
50550,25292,Chicken Biryani,1,416
50551,25293,Burger,3,399
50552,25293,Masala Dosa,1,417
50553,25294,Butter Naan,2,435
50554,25294,Butter Naan,3,290
50555,25295,Paneer Butter Masala,1,183
50556,25295,Idli Sambar,1,420
50557,25295,Fried Rice,2,133
50558,25296,Hakka Noodles,1,379
50559,25296,Idli Sambar,2,148
50560,25296,Dal Makhani,2,385
50561,25297,Dal Makhani,1,197
50562,25298,Fried Rice,1,389
50563,25298,Masala Dosa,1,131
50564,25299,Pizza,2,131
50565,25299,Chicken Biryani,1,370
50566,25300,Hakka Noodles,2,248
50567,25300,Fried Rice,1,134
50568,25301,Tandoori Chicken,1,138
50569,25301,Pizza,1,218
50570,25301,Masala Dosa,2,379
50571,25302,Burger,2,138
50572,25302,Fried Rice,1,227
50573,25302,Fried Rice,3,236
50574,25303,Paneer Butter Masala,2,149
50575,25304,Tandoori Chicken,3,329
50576,25304,Butter Naan,3,313
50577,25305,Dal Makhani,2,407
50578,25306,Dal Makhani,3,337
50579,25306,Chicken Biryani,1,373
50580,25307,Idli Sambar,1,214
50581,25308,Paneer Butter Masala,3,296
50582,25308,Paneer Butter Masala,1,241
50583,25308,Burger,2,194
50584,25309,Fried Rice,3,212
50585,25309,Butter Naan,2,204
50586,25310,Idli Sambar,2,213
50587,25310,Paneer Butter Masala,3,392
50588,25311,Tandoori Chicken,1,326
50589,25312,Pizza,2,442
50590,25312,Dal Makhani,2,134
50591,25313,Pizza,1,479
50592,25313,Paneer Butter Masala,2,351
50593,25314,Chicken Biryani,3,354
50594,25314,Pizza,1,278
50595,25314,Chicken Biryani,1,338
50596,25315,Hakka Noodles,3,434
50597,25315,Veg Biryani,2,221
50598,25315,Burger,2,437
50599,25316,Idli Sambar,1,155
50600,25316,Masala Dosa,3,454
50601,25316,Chicken Biryani,3,435
50602,25317,Tandoori Chicken,3,323
50603,25318,Tandoori Chicken,3,253
50604,25318,Tandoori Chicken,2,132
50605,25319,Butter Naan,1,350
50606,25319,Fried Rice,2,500
50607,25319,Chicken Biryani,1,463
50608,25320,Veg Biryani,2,415
50609,25320,Veg Biryani,3,457
50610,25321,Pizza,3,172
50611,25322,Chicken Biryani,1,374
50612,25322,Burger,2,356
50613,25323,Veg Biryani,3,447
50614,25324,Veg Biryani,1,120
50615,25324,Fried Rice,1,245
50616,25325,Fried Rice,3,332
50617,25325,Idli Sambar,1,452
50618,25325,Hakka Noodles,1,420
50619,25326,Veg Biryani,2,441
50620,25326,Dal Makhani,2,149
50621,25327,Masala Dosa,1,384
50622,25328,Pizza,3,125
50623,25328,Chicken Biryani,3,224
50624,25329,Hakka Noodles,2,267
50625,25329,Tandoori Chicken,2,421
50626,25330,Chicken Biryani,2,448
50627,25330,Pizza,3,355
50628,25331,Butter Naan,2,272
50629,25332,Paneer Butter Masala,2,216
50630,25332,Masala Dosa,3,235
50631,25333,Pizza,2,401
50632,25333,Hakka Noodles,2,382
50633,25334,Hakka Noodles,2,181
50634,25334,Chicken Biryani,2,246
50635,25334,Veg Biryani,3,171
50636,25335,Veg Biryani,3,398
50637,25335,Paneer Butter Masala,3,278
50638,25336,Fried Rice,3,240
50639,25337,Paneer Butter Masala,2,150
50640,25337,Chicken Biryani,1,161
50641,25337,Dal Makhani,1,411
50642,25338,Hakka Noodles,1,418
50643,25338,Masala Dosa,2,246
50644,25338,Idli Sambar,2,161
50645,25339,Fried Rice,3,343
50646,25339,Idli Sambar,1,261
50647,25339,Veg Biryani,3,434
50648,25340,Paneer Butter Masala,3,399
50649,25340,Butter Naan,1,210
50650,25340,Pizza,3,411
50651,25341,Tandoori Chicken,3,397
50652,25342,Idli Sambar,1,245
50653,25342,Masala Dosa,1,304
50654,25342,Fried Rice,3,275
50655,25343,Fried Rice,3,334
50656,25343,Burger,3,479
50657,25343,Chicken Biryani,3,128
50658,25344,Masala Dosa,2,445
50659,25344,Veg Biryani,2,237
50660,25344,Dal Makhani,3,463
50661,25345,Masala Dosa,1,147
50662,25346,Burger,3,175
50663,25347,Veg Biryani,3,320
50664,25348,Idli Sambar,1,239
50665,25348,Masala Dosa,2,174
50666,25348,Paneer Butter Masala,3,481
50667,25349,Idli Sambar,3,181
50668,25349,Burger,2,287
50669,25350,Pizza,3,251
50670,25350,Pizza,1,175
50671,25351,Tandoori Chicken,3,152
50672,25351,Pizza,1,291
50673,25352,Dal Makhani,2,293
50674,25353,Burger,1,497
50675,25354,Dal Makhani,1,342
50676,25355,Idli Sambar,3,496
50677,25355,Veg Biryani,3,446
50678,25355,Veg Biryani,2,253
50679,25356,Butter Naan,3,334
50680,25357,Veg Biryani,3,420
50681,25357,Hakka Noodles,1,167
50682,25358,Idli Sambar,3,159
50683,25358,Dal Makhani,1,486
50684,25359,Burger,1,124
50685,25359,Butter Naan,3,444
50686,25359,Dal Makhani,3,263
50687,25360,Paneer Butter Masala,3,337
50688,25360,Veg Biryani,2,455
50689,25361,Hakka Noodles,1,289
50690,25361,Dal Makhani,1,167
50691,25362,Chicken Biryani,2,426
50692,25362,Pizza,3,288
50693,25362,Burger,3,476
50694,25363,Masala Dosa,1,217
50695,25363,Dal Makhani,1,313
50696,25364,Butter Naan,1,275
50697,25364,Paneer Butter Masala,2,330
50698,25364,Idli Sambar,1,240
50699,25365,Paneer Butter Masala,2,397
50700,25366,Burger,3,246
50701,25367,Chicken Biryani,3,479
50702,25367,Hakka Noodles,3,390
50703,25367,Burger,2,331
50704,25368,Veg Biryani,2,445
50705,25368,Fried Rice,2,123
50706,25369,Veg Biryani,2,374
50707,25369,Burger,2,450
50708,25369,Tandoori Chicken,2,306
50709,25370,Idli Sambar,1,441
50710,25370,Tandoori Chicken,1,258
50711,25371,Idli Sambar,3,437
50712,25372,Idli Sambar,2,167
50713,25372,Dal Makhani,1,134
50714,25372,Hakka Noodles,3,235
50715,25373,Tandoori Chicken,1,242
50716,25374,Veg Biryani,3,369
50717,25374,Dal Makhani,1,394
50718,25375,Dal Makhani,1,365
50719,25376,Dal Makhani,3,439
50720,25376,Pizza,3,465
50721,25376,Veg Biryani,2,399
50722,25377,Dal Makhani,3,372
50723,25377,Veg Biryani,1,171
50724,25377,Burger,3,210
50725,25378,Hakka Noodles,3,376
50726,25378,Fried Rice,2,419
50727,25378,Dal Makhani,1,494
50728,25379,Pizza,1,261
50729,25380,Masala Dosa,2,392
50730,25380,Masala Dosa,2,221
50731,25380,Paneer Butter Masala,2,280
50732,25381,Masala Dosa,2,348
50733,25382,Dal Makhani,2,349
50734,25382,Dal Makhani,3,295
50735,25382,Masala Dosa,3,500
50736,25383,Fried Rice,1,193
50737,25383,Paneer Butter Masala,2,340
50738,25383,Butter Naan,3,401
50739,25384,Burger,1,159
50740,25384,Paneer Butter Masala,3,336
50741,25385,Butter Naan,3,139
50742,25386,Veg Biryani,3,202
50743,25387,Tandoori Chicken,1,309
50744,25388,Dal Makhani,1,395
50745,25388,Tandoori Chicken,1,357
50746,25389,Pizza,3,164
50747,25390,Fried Rice,1,234
50748,25390,Masala Dosa,1,207
50749,25391,Fried Rice,1,215
50750,25392,Butter Naan,2,401
50751,25392,Fried Rice,1,157
50752,25392,Chicken Biryani,3,293
50753,25393,Fried Rice,2,153
50754,25393,Fried Rice,1,492
50755,25393,Masala Dosa,3,465
50756,25394,Paneer Butter Masala,3,403
50757,25394,Butter Naan,2,200
50758,25395,Masala Dosa,2,371
50759,25395,Paneer Butter Masala,2,404
50760,25395,Dal Makhani,3,410
50761,25396,Masala Dosa,3,149
50762,25396,Dal Makhani,3,257
50763,25396,Burger,1,455
50764,25397,Chicken Biryani,1,493
50765,25397,Chicken Biryani,2,273
50766,25398,Fried Rice,1,244
50767,25399,Idli Sambar,1,360
50768,25399,Chicken Biryani,2,353
50769,25400,Pizza,3,272
50770,25400,Tandoori Chicken,1,412
50771,25400,Tandoori Chicken,2,141
50772,25401,Butter Naan,1,284
50773,25401,Masala Dosa,1,264
50774,25401,Pizza,2,435
50775,25402,Dal Makhani,3,272
50776,25402,Dal Makhani,3,492
50777,25402,Hakka Noodles,1,137
50778,25403,Hakka Noodles,1,270
50779,25404,Tandoori Chicken,3,471
50780,25404,Veg Biryani,2,249
50781,25405,Pizza,3,329
50782,25405,Burger,3,492
50783,25406,Idli Sambar,1,334
50784,25406,Chicken Biryani,1,330
50785,25407,Fried Rice,3,491
50786,25407,Tandoori Chicken,1,374
50787,25408,Masala Dosa,1,487
50788,25408,Fried Rice,2,229
50789,25408,Butter Naan,1,234
50790,25409,Veg Biryani,2,478
50791,25409,Veg Biryani,3,494
50792,25409,Idli Sambar,3,208
50793,25410,Chicken Biryani,1,163
50794,25410,Burger,3,466
50795,25410,Hakka Noodles,2,248
50796,25411,Masala Dosa,2,359
50797,25412,Chicken Biryani,3,146
50798,25412,Paneer Butter Masala,2,427
50799,25412,Fried Rice,1,378
50800,25413,Idli Sambar,3,476
50801,25413,Fried Rice,1,296
50802,25413,Burger,3,351
50803,25414,Fried Rice,2,365
50804,25414,Idli Sambar,2,271
50805,25414,Butter Naan,2,198
50806,25415,Idli Sambar,1,166
50807,25415,Tandoori Chicken,1,161
50808,25416,Tandoori Chicken,1,433
50809,25417,Veg Biryani,1,172
50810,25417,Tandoori Chicken,1,363
50811,25417,Paneer Butter Masala,1,440
50812,25418,Paneer Butter Masala,1,308
50813,25418,Hakka Noodles,2,477
50814,25418,Tandoori Chicken,3,247
50815,25419,Paneer Butter Masala,1,125
50816,25419,Dal Makhani,3,194
50817,25420,Dal Makhani,2,123
50818,25420,Burger,1,371
50819,25420,Pizza,1,331
50820,25421,Idli Sambar,3,383
50821,25421,Fried Rice,2,152
50822,25422,Burger,2,350
50823,25422,Idli Sambar,3,239
50824,25423,Veg Biryani,3,477
50825,25424,Paneer Butter Masala,1,133
50826,25425,Pizza,2,312
50827,25426,Tandoori Chicken,1,225
50828,25426,Dal Makhani,2,484
50829,25426,Butter Naan,1,260
50830,25427,Pizza,3,190
50831,25428,Butter Naan,3,340
50832,25428,Fried Rice,1,170
50833,25429,Masala Dosa,1,342
50834,25430,Burger,3,358
50835,25430,Burger,1,134
50836,25430,Paneer Butter Masala,2,298
50837,25431,Burger,1,287
50838,25432,Tandoori Chicken,3,357
50839,25432,Masala Dosa,3,260
50840,25432,Chicken Biryani,3,442
50841,25433,Fried Rice,1,349
50842,25433,Burger,2,247
50843,25434,Hakka Noodles,2,433
50844,25435,Fried Rice,3,159
50845,25435,Dal Makhani,3,258
50846,25435,Hakka Noodles,3,244
50847,25436,Tandoori Chicken,1,155
50848,25437,Tandoori Chicken,2,363
50849,25438,Chicken Biryani,2,351
50850,25439,Butter Naan,1,305
50851,25439,Masala Dosa,3,133
50852,25440,Hakka Noodles,3,290
50853,25440,Burger,1,176
50854,25441,Dal Makhani,3,193
50855,25442,Veg Biryani,2,267
50856,25442,Idli Sambar,1,192
50857,25442,Hakka Noodles,1,351
50858,25443,Butter Naan,2,145
50859,25443,Pizza,1,395
50860,25444,Dal Makhani,3,214
50861,25445,Butter Naan,1,485
50862,25445,Burger,3,345
50863,25446,Tandoori Chicken,2,411
50864,25446,Butter Naan,1,309
50865,25446,Chicken Biryani,1,286
50866,25447,Paneer Butter Masala,2,260
50867,25447,Pizza,2,421
50868,25447,Dal Makhani,3,364
50869,25448,Masala Dosa,3,304
50870,25448,Tandoori Chicken,1,360
50871,25448,Chicken Biryani,2,494
50872,25449,Fried Rice,3,406
50873,25449,Butter Naan,2,309
50874,25449,Paneer Butter Masala,2,193
50875,25450,Idli Sambar,3,416
50876,25450,Tandoori Chicken,2,195
50877,25451,Tandoori Chicken,2,488
50878,25451,Butter Naan,3,491
50879,25451,Tandoori Chicken,3,159
50880,25452,Hakka Noodles,2,172
50881,25453,Veg Biryani,1,180
50882,25454,Idli Sambar,2,471
50883,25454,Veg Biryani,3,134
50884,25454,Hakka Noodles,2,126
50885,25455,Veg Biryani,1,247
50886,25455,Tandoori Chicken,1,299
50887,25456,Chicken Biryani,3,464
50888,25457,Hakka Noodles,3,418
50889,25458,Hakka Noodles,1,122
50890,25458,Veg Biryani,3,466
50891,25459,Paneer Butter Masala,2,227
50892,25459,Hakka Noodles,3,498
50893,25460,Idli Sambar,1,476
50894,25461,Chicken Biryani,2,353
50895,25461,Burger,2,408
50896,25461,Masala Dosa,1,285
50897,25462,Veg Biryani,1,327
50898,25463,Fried Rice,1,146
50899,25463,Veg Biryani,3,466
50900,25464,Pizza,1,226
50901,25464,Masala Dosa,1,152
50902,25465,Pizza,1,477
50903,25465,Paneer Butter Masala,2,228
50904,25466,Hakka Noodles,3,485
50905,25467,Burger,1,166
50906,25468,Veg Biryani,3,327
50907,25469,Paneer Butter Masala,1,454
50908,25469,Masala Dosa,1,410
50909,25470,Chicken Biryani,3,373
50910,25471,Dal Makhani,3,368
50911,25471,Fried Rice,1,455
50912,25472,Paneer Butter Masala,3,212
50913,25472,Veg Biryani,2,427
50914,25473,Butter Naan,3,293
50915,25473,Tandoori Chicken,2,388
50916,25474,Tandoori Chicken,3,161
50917,25474,Pizza,3,405
50918,25475,Idli Sambar,3,179
50919,25476,Idli Sambar,2,401
50920,25476,Masala Dosa,1,411
50921,25476,Chicken Biryani,3,176
50922,25477,Chicken Biryani,2,320
50923,25477,Paneer Butter Masala,2,439
50924,25478,Tandoori Chicken,3,225
50925,25478,Chicken Biryani,3,408
50926,25479,Dal Makhani,2,456
50927,25480,Veg Biryani,3,350
50928,25481,Paneer Butter Masala,3,359
50929,25481,Masala Dosa,2,277
50930,25481,Hakka Noodles,2,441
50931,25482,Dal Makhani,2,238
50932,25483,Paneer Butter Masala,3,245
50933,25484,Dal Makhani,3,486
50934,25484,Idli Sambar,3,252
50935,25485,Burger,2,126
50936,25485,Masala Dosa,3,160
50937,25486,Tandoori Chicken,2,149
50938,25486,Butter Naan,2,276
50939,25486,Pizza,1,377
50940,25487,Masala Dosa,2,127
50941,25487,Pizza,1,420
50942,25487,Pizza,3,241
50943,25488,Masala Dosa,2,307
50944,25488,Butter Naan,3,308
50945,25488,Butter Naan,1,385
50946,25489,Paneer Butter Masala,2,470
50947,25489,Chicken Biryani,2,172
50948,25489,Pizza,3,125
50949,25490,Fried Rice,2,188
50950,25491,Paneer Butter Masala,2,428
50951,25491,Paneer Butter Masala,1,150
50952,25492,Dal Makhani,1,400
50953,25492,Butter Naan,1,348
50954,25493,Burger,3,351
50955,25494,Paneer Butter Masala,3,155
50956,25494,Veg Biryani,3,138
50957,25494,Paneer Butter Masala,1,369
50958,25495,Chicken Biryani,2,123
50959,25495,Veg Biryani,3,247
50960,25496,Burger,1,417
50961,25496,Dal Makhani,1,426
50962,25496,Pizza,2,445
50963,25497,Burger,3,318
50964,25498,Hakka Noodles,3,165
50965,25499,Chicken Biryani,3,233
50966,25500,Chicken Biryani,2,213
50967,25501,Pizza,2,329
50968,25501,Dal Makhani,3,394
50969,25501,Burger,2,418
50970,25502,Veg Biryani,3,453
50971,25502,Veg Biryani,3,276
50972,25502,Hakka Noodles,2,301
50973,25503,Dal Makhani,3,314
50974,25504,Idli Sambar,3,336
50975,25504,Hakka Noodles,2,391
50976,25505,Hakka Noodles,2,404
50977,25506,Tandoori Chicken,1,174
50978,25506,Paneer Butter Masala,1,345
50979,25507,Hakka Noodles,2,304
50980,25507,Dal Makhani,1,162
50981,25508,Tandoori Chicken,3,308
50982,25508,Paneer Butter Masala,3,433
50983,25509,Masala Dosa,1,124
50984,25510,Veg Biryani,1,221
50985,25510,Dal Makhani,2,162
50986,25510,Hakka Noodles,1,475
50987,25511,Dal Makhani,1,383
50988,25512,Masala Dosa,3,195
50989,25512,Chicken Biryani,3,234
50990,25512,Tandoori Chicken,1,491
50991,25513,Dal Makhani,1,269
50992,25513,Fried Rice,2,220
50993,25513,Butter Naan,2,122
50994,25514,Burger,2,277
50995,25514,Burger,3,303
50996,25514,Idli Sambar,2,230
50997,25515,Fried Rice,2,348
50998,25515,Butter Naan,2,147
50999,25515,Burger,1,465
51000,25516,Chicken Biryani,2,192
51001,25516,Dal Makhani,3,151
51002,25516,Butter Naan,2,441
51003,25517,Hakka Noodles,2,305
51004,25517,Butter Naan,1,136
51005,25518,Idli Sambar,1,459
51006,25519,Veg Biryani,2,251
51007,25520,Chicken Biryani,2,484
51008,25521,Dal Makhani,3,241
51009,25521,Hakka Noodles,1,279
51010,25521,Butter Naan,2,215
51011,25522,Masala Dosa,1,343
51012,25522,Fried Rice,1,305
51013,25523,Pizza,2,404
51014,25523,Chicken Biryani,1,460
51015,25524,Chicken Biryani,1,228
51016,25524,Idli Sambar,2,352
51017,25524,Hakka Noodles,1,320
51018,25525,Dal Makhani,3,498
51019,25526,Paneer Butter Masala,1,338
51020,25527,Dal Makhani,1,198
51021,25527,Idli Sambar,2,284
51022,25528,Masala Dosa,2,408
51023,25528,Butter Naan,3,313
51024,25529,Hakka Noodles,3,274
51025,25529,Tandoori Chicken,2,394
51026,25529,Tandoori Chicken,3,481
51027,25530,Dal Makhani,1,470
51028,25530,Idli Sambar,2,213
51029,25530,Dal Makhani,3,330
51030,25531,Veg Biryani,2,405
51031,25532,Paneer Butter Masala,3,314
51032,25532,Dal Makhani,3,203
51033,25532,Pizza,1,475
51034,25533,Pizza,3,236
51035,25533,Idli Sambar,2,172
51036,25533,Butter Naan,1,154
51037,25534,Veg Biryani,3,222
51038,25534,Pizza,1,334
51039,25535,Pizza,3,231
51040,25535,Tandoori Chicken,2,241
51041,25535,Pizza,3,213
51042,25536,Pizza,2,469
51043,25536,Paneer Butter Masala,3,458
51044,25537,Chicken Biryani,3,347
51045,25537,Dal Makhani,1,376
51046,25537,Chicken Biryani,2,218
51047,25538,Burger,3,185
51048,25538,Masala Dosa,3,186
51049,25538,Burger,3,259
51050,25539,Tandoori Chicken,1,252
51051,25540,Butter Naan,1,286
51052,25540,Burger,1,203
51053,25540,Burger,3,493
51054,25541,Veg Biryani,1,189
51055,25541,Fried Rice,1,231
51056,25542,Dal Makhani,2,495
51057,25542,Fried Rice,3,138
51058,25542,Chicken Biryani,1,247
51059,25543,Butter Naan,2,358
51060,25543,Chicken Biryani,2,268
51061,25543,Idli Sambar,3,416
51062,25544,Burger,1,354
51063,25544,Dal Makhani,3,138
51064,25544,Burger,2,452
51065,25545,Burger,3,299
51066,25546,Hakka Noodles,2,173
51067,25546,Paneer Butter Masala,2,222
51068,25546,Dal Makhani,2,482
51069,25547,Masala Dosa,3,390
51070,25547,Tandoori Chicken,2,392
51071,25547,Idli Sambar,2,454
51072,25548,Tandoori Chicken,3,342
51073,25549,Butter Naan,1,356
51074,25549,Butter Naan,2,206
51075,25549,Butter Naan,1,254
51076,25550,Tandoori Chicken,2,435
51077,25551,Tandoori Chicken,2,456
51078,25551,Fried Rice,2,279
51079,25552,Fried Rice,2,191
51080,25552,Masala Dosa,3,382
51081,25552,Pizza,3,430
51082,25553,Fried Rice,3,193
51083,25553,Pizza,3,147
51084,25554,Dal Makhani,1,294
51085,25555,Dal Makhani,3,264
51086,25555,Idli Sambar,2,305
51087,25556,Idli Sambar,2,280
51088,25556,Masala Dosa,1,361
51089,25556,Pizza,2,172
51090,25557,Dal Makhani,3,494
51091,25557,Veg Biryani,1,174
51092,25557,Veg Biryani,3,219
51093,25558,Hakka Noodles,1,309
51094,25559,Fried Rice,3,258
51095,25559,Chicken Biryani,3,224
51096,25560,Fried Rice,2,352
51097,25560,Chicken Biryani,3,133
51098,25560,Fried Rice,3,156
51099,25561,Tandoori Chicken,2,356
51100,25562,Burger,3,402
51101,25563,Veg Biryani,1,242
51102,25563,Fried Rice,3,449
51103,25564,Pizza,3,450
51104,25564,Paneer Butter Masala,1,427
51105,25565,Pizza,3,339
51106,25565,Masala Dosa,3,362
51107,25566,Burger,1,433
51108,25566,Veg Biryani,3,160
51109,25566,Masala Dosa,3,482
51110,25567,Veg Biryani,2,285
51111,25567,Idli Sambar,3,419
51112,25568,Pizza,2,322
51113,25568,Veg Biryani,3,253
51114,25568,Fried Rice,2,134
51115,25569,Masala Dosa,1,157
51116,25570,Paneer Butter Masala,2,322
51117,25570,Paneer Butter Masala,3,252
51118,25570,Butter Naan,3,352
51119,25571,Pizza,3,341
51120,25571,Fried Rice,2,409
51121,25571,Masala Dosa,2,202
51122,25572,Paneer Butter Masala,3,330
51123,25573,Paneer Butter Masala,1,217
51124,25573,Paneer Butter Masala,1,316
51125,25573,Burger,2,484
51126,25574,Chicken Biryani,3,364
51127,25575,Paneer Butter Masala,1,266
51128,25576,Burger,2,291
51129,25577,Idli Sambar,2,357
51130,25578,Hakka Noodles,1,377
51131,25579,Masala Dosa,3,178
51132,25580,Chicken Biryani,2,447
51133,25581,Idli Sambar,2,257
51134,25581,Burger,1,361
51135,25581,Masala Dosa,2,263
51136,25582,Burger,2,143
51137,25582,Paneer Butter Masala,2,265
51138,25583,Fried Rice,3,416
51139,25583,Fried Rice,1,219
51140,25583,Fried Rice,3,359
51141,25584,Chicken Biryani,2,124
51142,25585,Masala Dosa,3,220
51143,25585,Idli Sambar,1,469
51144,25585,Dal Makhani,3,293
51145,25586,Paneer Butter Masala,2,187
51146,25587,Tandoori Chicken,2,300
51147,25588,Idli Sambar,1,198
51148,25589,Pizza,2,397
51149,25589,Dal Makhani,2,319
51150,25590,Tandoori Chicken,1,483
51151,25590,Pizza,2,492
51152,25590,Veg Biryani,1,181
51153,25591,Hakka Noodles,1,160
51154,25591,Tandoori Chicken,1,298
51155,25592,Chicken Biryani,3,179
51156,25592,Masala Dosa,2,233
51157,25592,Veg Biryani,3,441
51158,25593,Dal Makhani,1,319
51159,25593,Veg Biryani,1,413
51160,25593,Idli Sambar,3,357
51161,25594,Fried Rice,3,393
51162,25595,Fried Rice,3,244
51163,25595,Tandoori Chicken,2,405
51164,25595,Dal Makhani,1,311
51165,25596,Burger,2,491
51166,25597,Idli Sambar,1,324
51167,25598,Idli Sambar,2,231
51168,25598,Butter Naan,3,341
51169,25598,Idli Sambar,3,354
51170,25599,Idli Sambar,1,123
51171,25600,Fried Rice,2,120
51172,25600,Pizza,2,352
51173,25600,Idli Sambar,1,209
51174,25601,Idli Sambar,3,248
51175,25602,Tandoori Chicken,1,162
51176,25603,Chicken Biryani,3,456
51177,25603,Burger,3,363
51178,25604,Tandoori Chicken,3,467
51179,25604,Tandoori Chicken,3,127
51180,25604,Burger,1,178
51181,25605,Idli Sambar,3,187
51182,25605,Dal Makhani,2,284
51183,25606,Dal Makhani,3,434
51184,25607,Hakka Noodles,3,360
51185,25608,Dal Makhani,3,403
51186,25609,Hakka Noodles,2,342
51187,25609,Chicken Biryani,1,224
51188,25610,Dal Makhani,2,164
51189,25611,Idli Sambar,3,389
51190,25611,Hakka Noodles,1,158
51191,25612,Idli Sambar,1,366
51192,25613,Burger,2,210
51193,25613,Tandoori Chicken,1,128
51194,25613,Fried Rice,2,241
51195,25614,Pizza,3,222
51196,25614,Pizza,1,394
51197,25614,Pizza,1,183
51198,25615,Tandoori Chicken,2,414
51199,25616,Masala Dosa,3,410
51200,25616,Veg Biryani,3,181
51201,25617,Burger,3,347
51202,25618,Hakka Noodles,2,377
51203,25618,Fried Rice,3,448
51204,25619,Burger,1,181
51205,25620,Idli Sambar,2,260
51206,25620,Burger,1,457
