order_id,user_id,restaurant_id,order_date,amount,status
25814,3161,1010,2026-02-23,1150,Delivered
25815,1579,244,2025-06-21,973,Delivered
25816,7142,1524,2025-10-06,1806,Delivered
25817,23912,1647,2025-05-02,1964,Delivered
25818,2131,902,2025-06-11,1431,Cancelled
25819,15096,532,2025-03-27,354,Delivered
25820,47963,649,2025-08-30,954,Delivered
25821,42300,1043,2025-11-17,1026,Delivered
25822,31738,1244,2025-07-29,599,Cancelled
25823,16096,1489,2025-09-05,545,Delivered
25824,46007,1002,2025-11-04,1446,Cancelled
25825,26647,755,2026-02-26,200,Delivered
25826,218,1260,2025-04-13,480,Delivered
25827,9956,1477,2025-06-05,1644,Delivered
25828,10524,1042,2025-03-24,1052,Delivered
25829,42535,1412,2025-09-13,400,Cancelled
25830,3330,370,2025-09-24,1907,Delivered
25831,5006,1831,2025-08-14,1407,Delivered
25832,29776,1340,2025-04-11,329,Cancelled
25833,6196,1124,2025-09-25,1233,Delivered
25834,3779,326,2025-10-10,1946,Delivered
25835,49388,1056,2025-05-31,1637,Delivered
25836,23747,721,2025-06-29,1907,Delivered
25837,37259,1346,2025-05-08,335,Delivered
25838,48620,1064,2025-09-02,1321,Delivered
25839,40419,1607,2025-07-27,732,Delivered
25840,45575,532,2025-03-16,1432,Delivered
25841,13401,1968,2025-05-16,1153,Delivered
25842,46925,788,2025-06-11,1340,Cancelled
25843,43335,126,2025-07-12,1909,Delivered
25844,40247,1181,2025-10-19,609,Delivered
25845,30002,115,2025-10-08,1160,Delivered
25846,36523,996,2025-11-27,1194,Cancelled
25847,33057,1305,2026-02-25,1502,Delivered
25848,35193,1985,2026-01-18,456,Delivered
25849,49956,1630,2025-10-16,810,Delivered
25850,29186,1153,2025-05-09,245,Delivered
25851,43783,1734,2025-12-31,1177,Cancelled
25852,34942,288,2025-07-20,742,Cancelled
25853,49305,358,2025-05-26,688,Delivered
25854,40377,1390,2026-01-17,953,Delivered
25855,8423,1821,2025-11-25,586,Delivered
25856,4828,753,2025-12-06,907,Cancelled
25857,34188,316,2026-02-25,1197,Delivered
25858,36641,1542,2025-05-14,1838,Delivered
25859,38860,408,2025-05-31,1131,Delivered
25860,1168,980,2025-04-08,1128,Delivered
25861,45663,1873,2025-06-03,1836,Delivered
25862,28517,1747,2025-08-26,1138,Delivered
25863,46679,789,2026-01-20,641,Delivered
25864,23973,387,2025-04-14,988,Delivered
25865,12275,309,2025-09-03,1038,Cancelled
25866,1532,913,2025-05-03,687,Delivered
25867,48033,927,2026-02-20,1265,Delivered
25868,42482,1494,2025-04-21,1100,Delivered
25869,19589,1366,2025-07-05,1144,Delivered
25870,42373,592,2026-01-30,1241,Cancelled
25871,17310,1786,2025-04-27,997,Delivered
25872,28991,692,2025-09-10,1095,Cancelled
25873,42364,1892,2025-05-07,1928,Delivered
25874,15684,192,2025-07-13,918,Delivered
25875,6583,899,2025-04-23,937,Cancelled
25876,15310,1993,2026-01-06,1211,Delivered
25877,3744,972,2025-11-17,1630,Delivered
25878,194,1930,2025-03-25,1572,Delivered
25879,14694,1143,2026-01-04,663,Delivered
25880,28627,977,2025-12-29,1618,Delivered
25881,31041,607,2025-03-18,1499,Delivered
25882,23412,1392,2025-04-15,702,Delivered
25883,17777,1438,2025-11-25,1621,Delivered
25884,34836,756,2025-06-07,917,Delivered
25885,4428,132,2025-10-18,319,Cancelled
25886,8849,900,2025-11-15,1598,Cancelled
25887,7643,1921,2026-01-20,273,Delivered
25888,49400,1534,2025-11-02,270,Delivered
25889,20352,1034,2025-04-18,638,Delivered
25890,36323,257,2025-05-02,1709,Cancelled
25891,8174,1857,2025-03-28,982,Delivered
25892,49933,67,2025-08-31,706,Delivered
25893,31998,1652,2025-06-24,1920,Delivered
25894,1485,648,2026-02-22,1577,Delivered
25895,7483,1739,2025-08-25,1395,Cancelled
25896,37670,452,2025-05-10,553,Delivered
25897,39318,808,2025-03-25,1580,Delivered
25898,25996,1945,2025-06-06,1063,Delivered
25899,36267,1767,2026-01-19,289,Delivered
25900,31900,194,2025-07-07,901,Delivered
25901,24743,1949,2025-05-03,929,Cancelled
25902,13891,1643,2025-10-10,1869,Delivered
25903,121,173,2025-05-16,1993,Delivered
25904,9703,187,2025-12-23,843,Delivered
25905,11892,1209,2025-05-23,1448,Cancelled
25906,36622,1608,2025-03-29,1531,Delivered
25907,15456,676,2026-01-16,1894,Cancelled
25908,12938,1689,2025-11-28,1528,Delivered
25909,13330,968,2025-05-17,1030,Delivered
25910,33267,1392,2025-04-01,1389,Delivered
25911,15891,995,2026-01-25,1987,Delivered
25912,34207,1814,2025-11-20,1937,Delivered
25913,49433,941,2025-06-08,1780,Delivered
25914,46154,1579,2025-09-06,715,Delivered
25915,43786,1249,2026-01-13,269,Delivered
25916,32978,1342,2025-12-16,1178,Delivered
25917,38273,1799,2025-04-06,1071,Delivered
25918,37130,136,2025-04-09,647,Delivered
25919,5457,41,2025-04-23,643,Delivered
25920,33616,268,2025-12-03,1370,Delivered
25921,26560,380,2025-05-17,1026,Delivered
25922,4185,1617,2025-10-31,358,Delivered
25923,402,1216,2026-01-20,1602,Delivered
25924,32317,1632,2025-05-26,228,Delivered
25925,4588,206,2025-03-15,288,Delivered
25926,26079,722,2025-07-18,1687,Delivered
25927,13453,326,2026-01-20,1966,Delivered
25928,19472,989,2025-06-15,1919,Delivered
25929,10201,377,2025-09-15,257,Delivered
25930,48441,879,2025-03-31,298,Delivered
25931,49870,88,2025-06-26,545,Delivered
25932,19970,92,2025-07-13,304,Cancelled
25933,35935,476,2025-09-10,1634,Delivered
25934,23603,1979,2026-02-07,1436,Delivered
25935,17855,281,2026-01-21,793,Cancelled
25936,24119,1538,2025-08-23,600,Cancelled
25937,13776,410,2025-12-03,1343,Delivered
25938,26047,1995,2026-01-07,579,Cancelled
25939,17377,891,2025-08-23,1978,Delivered
25940,37703,295,2025-03-12,1159,Delivered
25941,2104,546,2025-04-05,1768,Delivered
25942,40819,1427,2025-11-24,1927,Delivered
25943,18503,986,2025-06-25,754,Cancelled
25944,27745,1913,2025-10-09,1939,Delivered
25945,522,1779,2025-12-27,271,Delivered
25946,19855,1788,2026-01-01,1013,Delivered
25947,16359,1517,2025-10-28,1429,Delivered
25948,24330,532,2025-07-20,1041,Delivered
25949,5709,233,2025-07-03,1310,Delivered
25950,45807,1543,2025-09-07,1089,Delivered
25951,33897,579,2025-08-08,1092,Cancelled
25952,20937,1205,2025-12-26,1180,Delivered
25953,26969,1862,2025-06-29,1798,Cancelled
25954,10383,801,2025-10-09,446,Delivered
25955,32180,1309,2025-09-19,1389,Cancelled
25956,28967,1107,2026-01-18,1755,Delivered
25957,22757,926,2025-08-19,742,Delivered
25958,11985,1979,2026-02-20,992,Delivered
25959,44124,532,2025-09-13,814,Cancelled
25960,14095,1774,2025-08-22,410,Delivered
25961,27913,644,2025-07-03,1874,Delivered
25962,26772,775,2025-05-22,416,Delivered
25963,2379,1155,2025-04-27,1249,Delivered
25964,6001,1283,2025-06-19,922,Delivered
25965,24787,517,2026-01-28,809,Delivered
25966,27865,891,2025-11-12,631,Delivered
25967,27191,1980,2025-10-10,256,Cancelled
25968,24703,1915,2025-09-27,258,Delivered
25969,41837,423,2025-08-27,1276,Delivered
25970,488,721,2025-03-02,321,Delivered
25971,49399,706,2026-01-10,629,Delivered
25972,23053,214,2025-12-22,893,Cancelled
25973,8772,580,2025-04-21,1733,Cancelled
25974,27454,1452,2025-09-10,305,Cancelled
25975,7145,909,2025-09-10,1155,Delivered
25976,49803,725,2025-04-09,1029,Delivered
25977,32210,987,2025-10-22,424,Delivered
25978,5538,1908,2025-05-20,691,Delivered
25979,42153,913,2025-06-07,1208,Delivered
25980,16303,874,2025-08-05,605,Delivered
25981,35770,916,2025-07-22,1006,Delivered
25982,36102,1126,2025-09-12,952,Cancelled
25983,35142,1931,2025-07-30,1512,Delivered
25984,3810,1261,2025-10-13,1911,Delivered
25985,44228,1694,2025-12-05,1273,Delivered
25986,5929,790,2025-06-19,1322,Cancelled
25987,32564,1676,2025-12-05,921,Delivered
25988,39140,213,2025-05-01,902,Delivered
25989,41561,508,2025-03-05,346,Delivered
25990,9840,129,2026-01-11,890,Delivered
25991,37300,1145,2025-08-22,755,Delivered
25992,26666,1855,2025-07-01,876,Delivered
25993,47834,751,2025-10-28,1730,Delivered
25994,26983,796,2025-03-29,650,Delivered
25995,21964,1152,2025-05-21,1072,Cancelled
25996,6420,1617,2025-09-24,1424,Delivered
25997,10959,1091,2025-07-28,1854,Delivered
25998,38987,1207,2025-09-26,1135,Delivered
25999,37285,1824,2026-02-21,1209,Cancelled
26000,38364,1605,2025-06-16,560,Delivered
26001,28692,755,2025-09-17,240,Delivered
26002,32182,307,2025-07-25,1344,Delivered
26003,9749,306,2025-12-17,1464,Delivered
26004,12699,110,2025-11-25,612,Delivered
26005,17565,1487,2025-03-23,1857,Delivered
26006,49403,1544,2026-02-15,1868,Cancelled
26007,20587,1316,2025-05-18,1668,Delivered
26008,19116,429,2025-11-17,1120,Delivered
26009,11210,1659,2025-12-12,1225,Delivered
26010,22469,789,2025-11-12,965,Delivered
26011,21066,1552,2026-01-15,883,Delivered
26012,11551,23,2025-11-25,837,Delivered
26013,7363,258,2025-05-26,470,Delivered
26014,27756,328,2025-04-30,1790,Delivered
26015,40451,1730,2026-02-02,1523,Delivered
26016,17845,894,2025-05-16,1908,Cancelled
26017,38949,1882,2025-06-03,1072,Delivered
26018,27977,1246,2025-09-08,512,Cancelled
26019,41806,1418,2025-06-24,936,Delivered
26020,36433,1345,2025-05-21,602,Delivered
26021,45787,1219,2026-01-27,904,Delivered
26022,33625,492,2025-05-28,235,Cancelled
26023,267,1395,2025-12-01,484,Delivered
26024,15338,1063,2025-04-02,770,Cancelled
26025,4184,1824,2025-03-31,1811,Delivered
26026,25059,194,2026-02-04,1604,Cancelled
26027,28517,1362,2025-04-30,882,Delivered
26028,4366,927,2025-05-05,759,Delivered
26029,38350,372,2026-02-07,1841,Delivered
26030,41390,1982,2025-07-29,896,Delivered
26031,14966,332,2025-05-16,899,Cancelled
26032,39681,1281,2025-04-17,1879,Delivered
26033,13992,1582,2025-05-01,1487,Delivered
26034,15485,1482,2025-08-02,341,Delivered
26035,4454,1456,2025-10-11,1895,Delivered
26036,28167,427,2025-08-27,1360,Delivered
26037,42438,506,2025-03-13,1348,Delivered
26038,28426,548,2026-01-29,1019,Delivered
26039,32900,1573,2025-11-15,1601,Delivered
26040,12774,689,2025-11-09,998,Delivered
26041,9256,61,2025-05-23,462,Delivered
26042,25512,325,2025-12-08,1340,Delivered
26043,22201,515,2025-03-29,1478,Delivered
26044,11510,1833,2026-02-05,1379,Delivered
26045,30292,1217,2025-10-10,1140,Cancelled
26046,4592,842,2025-11-11,728,Delivered
26047,38574,108,2025-09-01,1253,Delivered
26048,14496,330,2026-02-09,1437,Delivered
26049,46671,259,2025-08-10,1588,Delivered
26050,48950,60,2026-02-09,702,Cancelled
26051,10489,626,2025-05-14,1310,Delivered
26052,4124,1710,2025-06-28,263,Delivered
26053,31445,815,2026-02-26,450,Delivered
26054,14297,304,2025-10-22,254,Delivered
26055,25421,1474,2026-01-27,1319,Cancelled
26056,12889,1392,2025-04-28,1607,Delivered
26057,22254,1974,2025-08-29,1077,Delivered
26058,13425,245,2025-04-26,808,Delivered
26059,45717,489,2025-06-18,1810,Delivered
26060,12601,1414,2026-02-24,1040,Delivered
26061,16618,600,2026-02-08,1033,Delivered
26062,18854,1193,2026-02-28,1747,Cancelled
26063,14439,1151,2025-10-06,647,Delivered
26064,6633,1305,2026-01-23,1506,Delivered
26065,7294,1766,2026-01-22,1760,Cancelled
26066,18165,844,2025-12-25,908,Delivered
26067,33950,1178,2025-04-15,217,Cancelled
26068,11933,782,2025-04-18,1990,Cancelled
26069,4540,1283,2025-09-28,676,Cancelled
26070,33659,467,2025-04-25,1934,Delivered
26071,3866,1714,2025-09-04,1241,Delivered
26072,21473,120,2025-09-30,1993,Delivered
26073,40303,489,2025-12-11,1548,Delivered
26074,38954,1099,2025-10-15,784,Delivered
26075,48128,1322,2025-10-20,1826,Delivered
26076,20171,233,2025-11-02,776,Cancelled
26077,22016,1883,2025-10-03,1657,Delivered
26078,39588,1175,2025-10-11,372,Cancelled
26079,42087,206,2025-06-05,1151,Delivered
26080,17386,1977,2025-10-06,958,Delivered
26081,29507,1706,2025-10-11,589,Delivered
26082,13373,1606,2025-12-23,809,Delivered
26083,37145,1923,2026-01-21,1838,Delivered
26084,47346,1036,2025-04-03,1811,Delivered
26085,39050,961,2026-02-07,1479,Cancelled
26086,4105,640,2025-11-14,814,Cancelled
26087,38843,1133,2025-05-09,1732,Delivered
26088,17067,1406,2026-01-16,1343,Delivered
26089,26151,1668,2025-08-16,1301,Delivered
26090,8067,459,2025-05-04,1967,Delivered
26091,48607,1668,2025-07-17,314,Delivered
26092,49912,1780,2025-12-07,1577,Delivered
26093,49276,1216,2025-04-08,481,Cancelled
26094,25841,1971,2025-06-12,1647,Delivered
26095,19563,420,2025-09-06,467,Delivered
26096,30588,79,2025-04-03,1379,Delivered
26097,45488,1054,2025-06-15,1835,Delivered
26098,48090,364,2026-01-31,677,Cancelled
26099,18376,1273,2025-12-19,1306,Delivered
26100,6513,1170,2025-05-13,1279,Delivered
26101,30169,1912,2025-08-24,1926,Delivered
26102,10668,1413,2025-03-07,1069,Cancelled
26103,13985,1003,2025-11-24,1999,Cancelled
26104,28239,414,2026-01-11,425,Delivered
26105,41945,998,2025-03-14,1373,Delivered
26106,5647,179,2025-07-27,863,Delivered
26107,40621,1245,2025-07-12,1988,Delivered
26108,2210,1655,2025-09-15,1849,Delivered
26109,47887,939,2025-11-03,1912,Delivered
26110,20895,1085,2025-06-24,1663,Delivered
26111,11611,196,2025-05-26,564,Cancelled
26112,25819,1625,2025-07-03,1573,Delivered
26113,14195,1698,2025-07-31,1224,Cancelled
26114,40793,634,2026-02-16,1670,Delivered
26115,21340,1540,2025-06-05,1709,Delivered
26116,12724,537,2025-09-06,577,Delivered
26117,13290,1379,2025-09-12,1987,Delivered
26118,31017,665,2026-01-26,1736,Delivered
26119,44233,455,2025-12-02,1626,Delivered
26120,25460,742,2025-03-01,1516,Cancelled
26121,41725,310,2025-06-30,1848,Delivered
26122,35084,682,2025-03-02,297,Delivered
26123,3639,1948,2025-12-01,653,Delivered
26124,13996,1066,2025-07-11,1586,Delivered
26125,9440,852,2025-12-08,1295,Delivered
26126,15005,1097,2026-01-08,1131,Delivered
26127,7692,1671,2025-11-20,1332,Cancelled
26128,44772,1094,2026-02-09,1217,Cancelled
26129,28397,88,2025-08-28,727,Delivered
26130,3406,1211,2025-09-11,1674,Delivered
26131,15905,1227,2025-07-21,607,Cancelled
26132,39954,808,2025-03-09,324,Delivered
26133,44634,1091,2025-04-04,1192,Cancelled
26134,563,597,2025-06-06,1587,Delivered
26135,1942,1823,2025-12-16,248,Cancelled
26136,43142,1927,2025-10-08,1648,Delivered
26137,2948,1981,2025-09-20,1248,Delivered
26138,3733,1489,2025-04-20,1024,Delivered
26139,12050,928,2026-02-13,313,Cancelled
26140,42025,1196,2025-03-29,424,Delivered
26141,40827,1389,2025-04-30,307,Delivered
26142,49019,252,2025-04-17,1318,Cancelled
26143,32266,776,2025-03-20,1685,Delivered
26144,42231,665,2025-11-20,1182,Delivered
26145,25895,1142,2025-05-05,444,Cancelled
26146,38582,12,2025-05-28,1342,Cancelled
26147,45734,1952,2026-01-23,750,Cancelled
26148,44246,1637,2025-05-25,1389,Cancelled
26149,1087,152,2025-09-01,1869,Cancelled
26150,32822,585,2025-10-23,1846,Delivered
26151,40206,856,2025-03-27,1035,Delivered
26152,5603,726,2026-02-01,567,Cancelled
26153,13928,178,2025-12-12,1438,Delivered
26154,37466,50,2026-02-15,1089,Delivered
26155,18024,57,2025-10-11,1075,Delivered
26156,16057,1305,2025-04-03,488,Cancelled
26157,33977,354,2026-02-07,1918,Cancelled
26158,38684,653,2025-08-05,964,Delivered
26159,30762,939,2025-08-10,1423,Delivered
26160,15923,641,2025-07-08,1235,Delivered
26161,21199,1850,2025-06-27,1884,Cancelled
26162,45526,696,2025-11-25,1914,Delivered
26163,24087,1822,2025-03-04,1741,Delivered
26164,32079,1498,2025-09-02,569,Delivered
26165,2164,465,2025-09-11,1849,Delivered
26166,18246,1763,2025-05-16,1415,Delivered
26167,29198,829,2025-07-17,1762,Delivered
26168,5919,515,2025-12-02,451,Delivered
26169,20793,806,2025-10-26,1062,Delivered
26170,24625,523,2026-02-16,699,Delivered
26171,2051,629,2025-04-27,208,Delivered
26172,49779,120,2025-11-07,1503,Cancelled
26173,39449,290,2025-12-29,298,Delivered
26174,3398,799,2025-12-24,703,Delivered
26175,8193,1948,2025-09-04,1920,Cancelled
26176,43103,1744,2026-02-10,1134,Delivered
26177,47551,1213,2026-01-21,1467,Delivered
26178,16585,1600,2025-03-30,925,Delivered
26179,17538,577,2025-05-22,1001,Delivered
26180,18208,286,2025-05-09,562,Cancelled
26181,16642,1238,2026-01-19,1685,Delivered
26182,32928,1829,2025-06-12,1321,Delivered
26183,45531,113,2025-03-31,580,Cancelled
26184,9944,1507,2025-08-17,1151,Delivered
26185,37336,1665,2025-12-21,838,Cancelled
26186,36989,1125,2025-04-17,432,Delivered
26187,40436,1112,2025-04-07,1848,Delivered
26188,24771,1612,2025-06-20,1725,Cancelled
26189,4483,1135,2025-07-31,707,Delivered
26190,14630,1053,2025-06-30,639,Delivered
26191,21603,931,2025-04-01,849,Delivered
26192,33230,509,2025-03-19,1396,Delivered
26193,28800,588,2026-02-07,569,Delivered
26194,22984,1435,2026-01-02,1285,Delivered
26195,23241,829,2025-06-06,251,Cancelled
26196,37432,947,2026-02-26,731,Cancelled
26197,35845,1283,2025-10-03,1186,Delivered
26198,39439,626,2026-02-18,804,Cancelled
26199,6722,1311,2025-04-02,792,Delivered
26200,42592,796,2026-01-06,1163,Delivered
26201,6759,35,2025-08-08,910,Cancelled
26202,48931,569,2025-06-28,1796,Delivered
26203,39321,546,2025-06-24,828,Delivered
26204,36587,1143,2025-11-25,1477,Cancelled
26205,22172,1791,2026-02-01,1763,Cancelled
26206,23876,856,2025-10-22,1600,Delivered
26207,34082,622,2025-06-01,604,Delivered
26208,38657,452,2025-09-04,773,Delivered
26209,15185,22,2026-02-15,1000,Delivered
26210,7126,1086,2025-03-21,1026,Delivered
26211,7657,529,2025-03-19,1849,Delivered
26212,46709,1963,2025-07-22,1357,Delivered
26213,31585,1967,2025-10-04,967,Delivered
26214,22251,1160,2025-03-19,806,Cancelled
26215,44731,1025,2025-04-04,1951,Delivered
26216,13400,663,2026-02-16,1275,Delivered
26217,35398,1712,2025-06-15,1223,Delivered
26218,43058,1813,2025-12-01,1950,Delivered
26219,46719,107,2026-01-19,1665,Delivered
26220,43364,1525,2025-12-18,1687,Delivered
26221,36031,846,2025-10-08,957,Delivered
26222,15284,1570,2025-12-08,1535,Cancelled
26223,1500,41,2025-06-22,264,Delivered
26224,44461,764,2025-04-19,700,Delivered
26225,2397,403,2026-02-03,1922,Delivered
26226,20140,1481,2025-10-25,546,Delivered
26227,28095,1940,2025-09-02,910,Delivered
26228,19663,252,2025-06-07,1367,Delivered
26229,19430,1405,2026-01-20,1476,Delivered
26230,7197,820,2025-09-30,1234,Delivered
26231,30102,958,2026-02-05,236,Delivered
26232,41533,1487,2026-02-19,415,Cancelled
26233,6746,132,2025-03-20,1266,Delivered
26234,41754,1583,2025-11-25,854,Delivered
26235,32676,338,2025-03-26,1615,Cancelled
26236,20344,460,2026-01-17,1357,Delivered
26237,23725,16,2025-05-09,1269,Cancelled
26238,34956,1961,2025-04-03,1326,Delivered
26239,38962,1741,2025-06-24,300,Delivered
26240,2763,85,2025-08-14,629,Delivered
26241,4292,852,2025-06-29,1599,Cancelled
26242,33226,1765,2025-11-07,647,Delivered
26243,41530,1435,2025-10-24,702,Delivered
26244,14325,1175,2025-04-08,1010,Delivered
26245,25047,1819,2025-07-24,991,Cancelled
26246,16919,1234,2025-04-29,1517,Delivered
26247,26236,1936,2025-07-26,1489,Delivered
26248,20828,132,2025-03-21,1805,Delivered
26249,23010,751,2025-11-06,1797,Delivered
26250,5133,465,2025-08-17,1851,Delivered
26251,28005,1441,2025-09-28,1917,Delivered
26252,38202,1671,2026-01-21,1381,Delivered
26253,43644,1228,2025-10-09,1057,Delivered
26254,48412,1406,2025-05-08,581,Delivered
26255,44587,1585,2025-12-06,487,Delivered
26256,15698,1762,2025-12-10,755,Delivered
26257,19973,1494,2026-02-06,1187,Delivered
26258,2570,522,2025-11-12,1585,Delivered
26259,26238,1329,2025-05-08,1388,Delivered
26260,15300,1608,2025-05-24,1789,Cancelled
26261,19423,657,2025-10-27,1605,Delivered
26262,37319,506,2026-02-02,1912,Cancelled
26263,41979,1077,2025-07-19,1008,Delivered
26264,33949,1782,2026-02-04,864,Delivered
26265,11518,64,2025-09-10,1967,Delivered
26266,33635,1097,2025-04-23,713,Delivered
26267,22279,30,2026-02-15,425,Delivered
26268,30086,1888,2025-05-12,1603,Cancelled
26269,9019,1216,2025-12-08,987,Delivered
26270,35888,636,2025-06-24,1858,Cancelled
26271,10908,452,2025-05-28,1403,Cancelled
26272,41454,1524,2025-06-04,1084,Delivered
26273,9459,282,2025-09-05,403,Delivered
26274,9443,789,2025-08-31,1615,Delivered
26275,2062,1132,2025-07-03,678,Delivered
26276,18585,1818,2025-10-30,1260,Delivered
26277,19724,407,2025-12-17,529,Delivered
26278,3493,362,2025-05-21,1396,Delivered
26279,7752,1697,2025-06-14,1544,Cancelled
26280,27815,462,2025-06-02,385,Delivered
26281,11906,1617,2026-01-30,1910,Delivered
26282,23785,678,2025-03-16,854,Cancelled
26283,3998,768,2025-06-12,1938,Delivered
26284,44034,641,2025-04-26,332,Cancelled
26285,46717,1067,2025-10-30,1597,Delivered
26286,6473,1193,2026-02-26,1113,Delivered
26287,12974,1925,2025-09-04,1370,Delivered
26288,19140,210,2026-02-18,867,Delivered
26289,39298,1440,2025-07-11,573,Delivered
26290,35258,534,2025-12-24,590,Delivered
26291,8933,749,2025-10-10,557,Delivered
26292,2902,348,2025-11-23,1582,Delivered
26293,21718,1778,2025-03-15,1068,Delivered
26294,49512,39,2026-01-01,1530,Cancelled
26295,8923,342,2025-12-14,1811,Delivered
26296,30909,1551,2025-08-24,412,Delivered
26297,39909,106,2025-07-23,1788,Cancelled
26298,4467,1721,2026-02-16,1631,Delivered
26299,49493,37,2025-03-31,1761,Delivered
26300,7633,1173,2025-10-19,609,Delivered
26301,16600,607,2026-02-16,578,Delivered
26302,39468,1807,2025-09-03,464,Delivered
26303,11828,1752,2025-11-24,1063,Delivered
26304,39240,328,2025-10-18,1762,Delivered
26305,4287,1999,2025-08-29,523,Cancelled
26306,13469,1326,2025-10-15,1002,Cancelled
26307,34123,1792,2026-02-19,1763,Delivered
26308,4975,1059,2025-05-12,270,Delivered
26309,43750,1165,2026-01-28,1751,Delivered
26310,36248,760,2026-01-05,1814,Delivered
26311,44806,414,2025-10-31,653,Delivered
26312,12138,654,2025-07-13,1283,Delivered
26313,33894,1586,2025-04-23,1445,Delivered
26314,20682,1702,2025-10-13,1059,Delivered
26315,27655,76,2025-06-02,1202,Delivered
26316,5482,658,2026-02-08,1720,Delivered
26317,39037,1640,2025-03-25,396,Delivered
26318,4952,1634,2025-04-19,1088,Delivered
26319,14653,1232,2025-04-02,1821,Delivered
26320,38454,1042,2025-07-23,1794,Delivered
26321,34641,1102,2025-08-08,350,Delivered
26322,28859,114,2026-02-14,825,Delivered
26323,45687,1023,2026-02-23,722,Delivered
26324,8523,1104,2025-08-07,1823,Cancelled
26325,12103,1011,2026-02-18,1421,Delivered
26326,42671,1780,2025-04-14,389,Delivered
26327,26076,750,2026-02-21,1275,Delivered
26328,28491,1579,2025-07-22,1603,Delivered
26329,47221,1688,2025-07-24,1492,Delivered
26330,42979,1703,2025-08-18,1258,Delivered
26331,27578,1172,2025-11-15,903,Delivered
26332,25255,1768,2025-06-10,768,Delivered
26333,21840,1042,2025-09-29,1653,Delivered
26334,15804,893,2025-04-03,679,Delivered
26335,30143,1237,2025-10-09,1257,Delivered
26336,48838,441,2026-02-09,762,Cancelled
26337,49301,1958,2025-05-14,566,Delivered
26338,32790,226,2025-07-17,383,Delivered
26339,42196,411,2025-06-05,775,Delivered
26340,44662,11,2026-01-11,1030,Delivered
26341,21188,911,2025-04-23,350,Delivered
26342,25772,209,2026-02-28,308,Cancelled
26343,39104,409,2025-05-24,1109,Cancelled
26344,2947,945,2025-08-23,1960,Delivered
26345,38982,182,2025-04-09,1467,Delivered
26346,38662,1082,2025-10-30,390,Cancelled
26347,30665,460,2025-12-09,1940,Delivered
26348,6166,1358,2025-10-29,1134,Delivered
26349,1916,1522,2025-07-20,1461,Delivered
26350,33286,155,2025-06-16,1408,Cancelled
26351,47141,287,2025-12-08,1650,Delivered
26352,11695,8,2025-09-26,247,Delivered
26353,31622,1368,2025-04-08,1760,Delivered
26354,16542,729,2026-01-22,1748,Delivered
26355,26362,1624,2025-06-18,368,Delivered
26356,31618,845,2026-02-27,1317,Delivered
26357,26656,1137,2025-05-03,1184,Delivered
26358,35017,1726,2025-06-17,693,Delivered
26359,41144,1532,2025-04-26,235,Cancelled
26360,30115,220,2025-05-20,290,Delivered
26361,862,1616,2026-02-24,1004,Delivered
26362,42542,808,2025-05-25,1148,Delivered
26363,29274,1235,2025-06-26,718,Delivered
26364,1086,606,2025-08-02,302,Cancelled
26365,1907,1774,2026-01-28,373,Delivered
26366,13312,808,2025-12-19,691,Cancelled
26367,15191,248,2025-06-13,1258,Delivered
26368,60,981,2025-12-10,1104,Delivered
26369,31828,125,2025-10-18,1574,Delivered
26370,4942,1095,2025-04-30,1946,Delivered
26371,6466,898,2025-11-21,1012,Delivered
26372,6882,760,2025-08-01,1324,Delivered
26373,36908,1908,2025-06-28,1768,Cancelled
26374,45061,1479,2026-01-03,1265,Delivered
26375,20269,877,2025-04-15,1878,Delivered
26376,12000,957,2025-04-14,1558,Delivered
26377,33499,304,2025-07-30,1214,Delivered
26378,7334,683,2025-11-20,1370,Delivered
26379,32606,1627,2026-01-30,890,Cancelled
26380,11520,1066,2025-07-02,1051,Cancelled
26381,36811,812,2025-06-17,1056,Delivered
26382,13871,1588,2025-09-24,1540,Delivered
26383,14319,1501,2025-10-08,648,Cancelled
26384,4179,389,2025-07-12,1747,Delivered
26385,41443,1028,2025-10-27,1392,Delivered
26386,26040,1621,2025-05-08,533,Delivered
26387,25502,1784,2026-01-31,1496,Delivered
26388,26692,452,2025-08-14,1529,Delivered
26389,10045,1863,2025-09-25,507,Delivered
26390,6998,107,2025-12-01,1488,Delivered
26391,28045,1207,2025-08-31,1000,Delivered
26392,31328,259,2025-05-18,1853,Cancelled
26393,1247,635,2025-10-12,999,Cancelled
26394,25153,972,2025-10-15,369,Delivered
26395,46550,270,2025-04-04,1729,Delivered
26396,23115,466,2026-02-10,802,Delivered
26397,20813,1257,2025-07-15,899,Cancelled
26398,18394,806,2025-10-18,409,Delivered
26399,6595,1022,2025-09-03,1399,Delivered
26400,13302,1439,2026-02-02,1666,Delivered
26401,39345,795,2025-08-17,676,Delivered
26402,6109,554,2025-03-11,1698,Delivered
26403,14179,448,2025-08-20,863,Delivered
26404,14117,891,2025-05-03,1177,Delivered
26405,12909,343,2025-12-13,525,Delivered
26406,20274,1871,2025-04-05,649,Delivered
26407,45028,451,2025-12-16,1048,Delivered
26408,165,929,2026-01-23,1939,Delivered
26409,49967,1302,2025-12-05,805,Delivered
26410,25720,1016,2025-07-02,589,Delivered
26411,44665,1492,2025-11-18,1687,Cancelled
26412,13462,25,2025-08-22,1713,Cancelled
